average distance (Rs)
172.505430066516
173.496483195947
174.437012831018
175.327310428177
176.167651277187
176.95829462923
177.699483834885
178.391446487886
179.034394571294
179.628524603219
180.174017779705
180.671040112757
181.119742561814
181.520261157231
181.872717114588
182.177216938869
182.43385251771
182.642701203092
182.803825880984
182.917275028532
182.983082758685
183.001268851369
182.971838770309
182.894783672961
182.770080396497
182.597691439583
182.377564927169
182.109634563018
181.793819569543
181.430024615286
181.018139730443
180.558040210968
180.049586511935
179.492624130961
178.886983482721
178.232479765794
177.528912823322
176.776066999258
175.973710992309
175.121597710061
174.219464126249
173.267031144723
172.26400347436
171.210069520089
170.104901296276
168.948154370016
167.739467843439
166.478464393255
165.164750329271
163.797915841158
162.377535195378
160.903167160417
159.374355532371
157.790629774925
156.151505658469
154.4564877213
152.705069009939
150.896734017443
149.030960801214
147.107223907842
145.124997991775
143.083762279118
140.983006062199
138.822235453413
136.600981680247
134.318811270394
131.975338559923
129.570241063453
127.103278379082
124.574315470299
121.983351382221
119.330554722893
116.616307588476
113.841260054181
111.006397916267
108.113127375949
105.163379055916
102.159742013011
99.1056269923114
96.0054732544572
92.8650078526362
89.691567372545
86.4945034033443
83.2856762354018
80.0800630013394
76.8964829309961
73.7584387760717
70.6950435915496
67.741952973137
64.9421419120323
62.3462486097596
60.0120685078361
58.0026740132687
56.3826710954954
55.212440298992
54.540924523829
54.3984516198365
54.7916797563799
55.7024248783126
57.0908094696908
58.9015789311197
61.0715355133685
63.5361957726547
66.2346218265074
69.1122413547808
72.1220144866562
75.2244802637595
78.3871662275724
81.583711965075
84.7929251730548
87.9978886531542
91.1851717513964
94.3441604652098
97.4665052841864
100.545670191603
103.576568773447
106.555273622813
109.478782392257
112.344833955646
115.151758342296
117.898358523574
120.583815741
123.207613302403
125.769475437647
128.26931806558
130.707209068264
133.08333617199
135.397980930156
137.651497613846
139.844296060209
141.976827720979
144.049574305138
146.063038529603
148.017736586854
149.914192013936
151.752930707489
153.534476877622
155.259349772028
156.928061149038
158.541112782597
160.098994967581
161.602185715722
163.051148898318
164.446333765934
165.788174329176
167.077088888527
168.313479710052
169.497732816189
170.630217825721
171.711287906342
172.741279763582
173.720513678059
174.649293577269
175.527907133552
176.356625881339
177.135705347962
177.865385193319
178.54588935448
179.177426191988
179.760188635116
180.294354323791
180.78008574523
181.217530363666
181.606820741788
181.948074652764
182.241395181934
182.48687081741
182.684575528998
182.834568834969
182.93689585629
182.991587358395
182.998659778184
182.958115241047
182.869941562658
182.734112236149
182.550586408899
182.319308844642
182.040209873009
181.713205326446
181.338196464861
180.915069888435
180.443697439153
179.923936091762
179.35562783502
178.738599544302
178.072662846857
177.357613981266
176.593233652954
175.779286887936
174.91552288739
174.00167488615
173.037460018817
172.022579197929
170.956717009609
169.839541633195
168.670704792764
167.449841750041
166.176571357035
164.85049613311
163.471202529074
162.038261153152
160.551227225662
159.009641142897
157.413029062478
155.760903999716
154.052767698535
152.288111010894
150.466416697923
148.587161712598
146.649820274546
144.653867671286
142.598784944583
140.484064656715
138.309217976587
136.073783381913
133.777337344294
131.419507452755
128.999988543157
126.518562542287
123.975122914561
121.36970482672
118.702522435185
115.974015068913
113.184904549337
110.336266484721
107.429619488115
104.467034439133
101.451276481322
98.3859760310404
95.2758476587881
92.1269625892715
88.947088250843
85.7461137097192
82.5365681358374
79.3342560472621
76.1590106372105
73.0355592336947
69.9944609063648
67.0730205506052
64.3159944793275
61.7757782580825
59.5116289521552
57.5873874722095
56.0672578191981
55.0096257481477
54.459688634767
54.442580960715
54.9591034648329
55.9855817791777
57.4779076736978
59.3783101716458
61.6227529869002
64.1472243086789
66.8920886264022
69.8044773238908
72.8391457270145
75.9583320069364
79.131073859392
82.3323010348273
85.5418956199981
88.7438203571186
91.9253576896643
95.0764671667668
98.1892598279105
101.257567452208
104.276597775293
107.242658485874
110.152934842956
113.005316351763
115.798252728467
118.530643041745
121.201745237889
123.811103844152
126.358491850834
128.843863891811
131.267318448108
133.629067275072
135.929410627608
138.168717151671
140.34740754118
142.465941241358
144.524805623054
146.524507166088
148.465564279756
150.348501460218
152.173844541629
153.942116843626
155.653836054408
157.309511889982
158.909643391176
160.454718243904
161.9452111968
163.381582773894
164.76427871736
166.093729415149
167.370349426785
168.594537271733
169.766675137937
170.887128810772
171.956247614464
172.974364416183
173.941795672186
174.858841506408
175.725785813495
176.54289637969
177.3104250161
178.028607699837
178.697664719285
179.317800820392
179.889205351336
180.412052403376
180.886500946014
181.312694954897
181.690763531157
182.020821011091
182.302967065332
182.537286786772
182.72385076668
182.862715158583
182.95392172953
182.997497898913
182.993456762117
182.941797104692
182.842503401385
182.695545799484
182.500880093036
182.258447681811
181.968175517866
181.629976039575
181.24374709346
180.809371844322
180.326718674228
179.795641071128
179.215977507976
178.587551313498
177.910170535949
177.183627801469
176.407700168977
175.582148983858
174.706719733161
173.781141905505
172.80512885958
171.778377705876
170.700569207295
169.571367705466
168.390421081013
167.157360757687
165.871801772723
164.533342853852
163.141566740729
161.696040402195
160.196315541364
158.641929195646
157.032404234018
155.367251078858
153.64596867922
151.868045827362
150.032963687024
148.140198273706
146.189223686471
144.179516100378
142.110558685952
139.981847660184
137.792899720989
135.543261176451
133.232519154586
130.860315373025
128.426363066124
125.930467816378
123.372553226407
120.752692608313
118.07114817322
115.328419593379
112.525304305004
109.662972603739
106.743061271695
103.767789460012
100.740107444355
97.663877234319
94.5441035105252
91.3872200685086
88.2014483725731
84.9972431076346
81.7878368643045
78.5899026289215
75.4243348617493
72.3171369360093
69.3003645044631
66.4130115156312
63.7016277821465
61.2203262551972
59.0297036316903
57.1941397503902
55.777096642714
54.8345562781854
54.4075863555773
54.5158881728022
55.1543970888013
56.2941753868649
57.8872626200374
59.8737822337064
62.1892055011385
64.7702291630156
67.558648287719
70.5033422504436
73.5608519036747
76.6950759687808
79.8765120577486
83.0813284810532
86.2904340614625
89.4886299791467
92.6638768512321
95.806679180228
98.9095851123759
101.966775519372
104.973737433171
107.927001359386
110.823931076506
113.662558470878
116.441447247016
119.159587576097
121.816310186255
124.41121767038
126.944129238344
129.415036187699
131.824065939006
134.171452931853
136.457515031047
138.682634370164
140.847241777991
142.951804105469
144.996813906595
146.98278103426
148.91022579733
150.779673393217
152.591649384412
154.346676030834
156.045269324776
155.959607897231
157.292718532427
158.557060979514
159.753334047498
160.882192213729
161.944247046137
162.940068550912
163.870186439739
164.735091313718
165.535235763404
166.271035385824
166.942869719979
167.551083102405
168.095985444176
168.577852930466
168.996928643713
169.353423111416
169.647514779762
169.879350414298
170.049045428915
170.156684144204
170.202319976453
170.185975555146
170.107642777411
169.967282786051
169.764825884595
169.50017138106
169.173187362641
168.783710400228
168.33154518176
167.816464073233
167.238206606105
166.596478889888
165.890952948814
165.121265981563
164.287019542981
163.387778646541
162.42307078605
161.392384875012
160.295170102379
159.130834704496
157.898744654898
156.598222276368
155.228544789775
153.788942772479
152.278598614517
150.696644960769
149.042162982103
147.314180404322
145.511671183238
143.633552560198
141.678684612495
139.645869080048
137.533848771082
135.341307540889
133.066871069376
130.709108737991
128.266537007335
125.737624832688
123.120801839383
120.414470232254
117.617021760237
114.726861537377
111.742441190755
108.662304745709
105.485151988501
102.209925942547
98.835933817965
95.3630149074364
91.7917733076019
88.1239062441509
84.3626625491062
80.5134931395619
76.584977690763
72.5901435491607
68.5483529580986
64.487984079241
60.4501850639859
56.4939547957752
52.7025441668774
49.1903289426989
46.1073437320022
43.6353808837555
41.9669049260433
41.2623174495221
41.5981565477856
42.9372386566922
45.1435757063961
48.0302800698505
51.4081810326019
55.1147457553254
59.0231044267938
63.039637608309
67.0974698587848
71.1497301562514
75.1639719439721
79.1179680567591
82.9966793947421
86.7901136675157
90.4918252552588
94.0978654582329
97.6060432954425
101.0154079207
104.325877389081
107.537976586232
110.652648313914
113.671117403172
116.594792523352
119.425195083789
122.163907730637
124.812537097505
127.372686976714
129.845939141083
132.233839801081
134.53789022243
136.759540418531
138.90018511458
140.961161386569
142.943747529932
144.849162824644
146.678567946772
148.433065955812
150.113702993031
151.721470382085
153.25730588007
154.722095045224
156.116673083764
157.441826450793
158.6982944193
159.886770617842
161.007904510654
162.06230281171
163.050530823369
163.973113694117
164.830537592814
165.623250799114
166.35166471101
167.016154771048
167.617061312782
168.154690328798
168.629314161429
169.041172117179
169.390471005923
169.677385606058
169.902059056866
170.064603179305
170.165098726299
170.203595563611
170.180112780046
170.094638732692
169.947131018328
169.737516379903
169.465690542455
169.13151797976
168.734831610708
168.275432424388
167.753089032683
167.167537149121
166.518478992773
165.80558261611
165.028481155805
164.186772005388
163.28001590849
162.307735971145
161.269416591574
160.164502306268
158.992396552336
157.752460348077
156.4440108965
155.066320123105
153.618613136321
152.100066694016
150.509807578425
148.846910896241
147.110398246326
145.299237134688
143.412338276741
141.448555075387
139.406682504356
137.285456570324
135.083554370944
132.799594982045
130.432141484736
127.979704547347
125.44074811794
122.813697974504
120.096954141566
117.288908541951
114.387969751093
111.392597417012
108.301349886876
105.11294996575
101.826375709114
98.4409859917917
94.9566949083195
91.3742134934812
87.6953914095503
83.9236935869004
80.0648778665143
76.1279599074308
72.1265877701968
68.081007746439
64.0208542409516
59.9890456224892
56.047026361382
52.2812908512917
48.8101817900672
45.7878341284136
43.3987539580681
41.8342623639344
41.2476416962284
41.7031024133175
43.1504514613371
45.4450917199664
48.3976736538327
51.821054497209
55.5566476554792
59.481665419099
63.5059268549389
67.5651879571409
71.6144966903299
75.6227730596656
79.5687528522612
83.4380732416477
87.221216652066
90.9120718242636
94.5069251749465
98.0037516139536
101.401716885764
104.700820686464
107.901644484456
111.005169658789
114.012646622892
116.92550022491
119.745261240291
122.473516748993
125.111874258104
127.661935878753
130.125279887749
132.503447730534
134.797935042064
137.010185637308
139.141587695379
141.193471560415
143.16710872865
145.063711699364
146.88443444782
148.630373478798
150.302568422029
151.902004460044
153.429613215671
154.886274370576
156.272817423109
157.590023326548
158.838626015646
160.019313958161
161.132731623983
162.17948089089
163.160122374099
164.075176674471
164.92512554309
165.710412962073
166.431446142659
167.088596442171
167.682200201365
168.212559503501
168.679942856218
169.084585797239
169.426691424981
169.706430855258
169.923943605338
170.079337906567
170.172690946598
170.204049042274
170.173427741898
170.080811862565
169.926155453641
169.709381695325
169.430382726578
169.089019403732
168.685120988704
168.218484765802
167.688875585885
167.096025336643
166.43963233779
165.719360660102
164.93483936727
164.085661679484
163.171384057432
162.19152520518
161.14556499036
160.032943280581
158.853058696213
157.605267281785
156.288881101079
154.903166764545
153.447343899418
151.920583581423
150.322006738836
148.650682375943
146.905625956846
145.085798509076
143.190104207999
141.217389769273
139.166443393114
137.035994285168
134.82471279688
132.531211426445
130.154047001547
127.691724472948
125.142702893823
122.505404358047
119.778226941976
116.959563067928
114.047825225491
111.041481710089
107.939106055587
104.739445279741
101.441514120888
98.0447254080314
94.5490712192562
90.9553740376587
87.2656421781372
83.4835655293857
79.6152216177576
75.6700800792283
71.662435506778
67.6134549331894
63.5540803877319
59.5290699759841
55.6024012151389
51.8639053581674
48.4359514838567
45.4767136397154
43.1731050086936
41.7146921637087
41.2469212957837
41.8213131089484
43.3749512737816
45.7553292242976
48.771278203625
52.2380288841932
56.0010262397588
59.9415146162199
63.9726595195113
68.0327591139017
72.0787084014967
76.0807404247796
80.0185155831544
83.8783203085317
87.6510929026446
91.3310431535514
94.9146833162829
98.400147668146
101.786713857206
105.074459898425
108.264021455666
111.356416764768
114.352920577622
117.254973020175
120.064113581275
122.781933302744
125.410040225483
127.950034536942
130.403490847048
132.771945718237
135.056889075826
137.259758486354
139.381935554144
141.424743878393
143.389448154417
145.277254107272
147.089309023679
148.826702867006
150.490468785331
152.081585825875
153.600979506069
155.049523649418
156.428042075979
157.737310249653
158.978056790063
160.150965023727
161.256674444847
162.295782112645
163.268843971758
164.176376090866
165.018855817617
165.796722849824
166.510380224138
167.160195223761
167.746500206721
168.269593355994
168.729739352559
169.127169972396
169.462084608521
169.734650719255
169.945004204002
170.093249707705
170.179460855035
170.203680415418
170.165920396736
170.066162076016
169.904355953727
169.680421645036
169.394247699629
169.045691352257
168.634578202785
168.160701824692
167.623823300788
167.023670684904
166.359938388368
165.632286490202
164.840339970022
163.98368786253
163.061882332247
162.074437666949
161.020829188243
159.900492078311
158.712820123154
157.457164374884
156.132831738511
154.739083492901
153.275133751955
151.740147899381
150.133240984516
148.453475894615
146.699861910502
